Type,Name,EligibilityUrl,WebsiteUrl,Degree,CourseOffered,MappedSubjects,Eligibility,Remarks
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Tech.",B Tech (ME) [2+2 with international credit transfer option]," Section-IA (Languages) - English and Section-II - Mathematics, Physics and Chemistry","Pass with 60% aggregate marks in 10+2 (with Physics, Chemistry, Mathematics and English) or equivalent.",
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Tech.",B.Tech. (ME - Mechatronics)," Section-IA (Languages) - English and Section-II - Mathematics, Physics and Chemistry","Pass with 60% aggregate marks in 10+2 (with Physics, Chemistry, Mathematics and English) or equivalent.",
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Tech.",B.Tech. (ME - Mechatronics) [2+2 with international credit transfer option]," Section-IA (Languages) - English and Section-II - Mathematics, Physics and Chemistry","Pass with 60% aggregate marks in 10+2 (with Physics, Chemistry, Mathematics and English) or equivalent.",
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Tech.",B.Tech. (Aerospace Engineering)," Section-IA (Languages) - English and Section-II - Mathematics, Physics and Chemistry","Pass with 60% aggregate marks in 10+2 (with Physics, Chemistry Mathematics and English) or equivalent.",
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Tech.",B.Tech. (Civil Engineering)," Section-IA (Languages) - English and Section-II - Mathematics, Physics and Chemistry","Pass with 60% aggregate marks in 10+2 (with Physics, Chemistry Mathematics and English) or equivalent.",
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Tech.",B Tech (CE) [ 2+2 with international credit transfer option]," Section-IA (Languages) - English and Section-II - Mathematics, Physics and Chemistry","Pass with 60% aggregate marks in 10+2 (with Physics, Chemistry, Mathematics and English) or equivalent.",
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Tech.",B.Tech. (Electrical Engineering)," Section-IA (Languages) - English and Section-II - Mathematics, Physics and Chemistry","Pass with 60% aggregate marks in 10+2 (with Physics, Mathematics and English) or equivalent.",
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Tech.",B.Tech. (Electrical and Electronics Engineering)," Section-IA (Languages) - English and Section-II - Mathematics, Physics and Chemistry","Pass with 60% aggregate marks in 10+2 (with Physics, Mathematics and English) or equivalent.",
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Tech.",B.Tech. (Robotics and Automation)," Section-IA (Languages) - English and Section-II - Mathematics, Physics and Chemistry","Pass with 60% aggregate marks in 10+2 (with Physics, Mathematics and English) or equivalent.",
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Tech.",B.Tech. (Biotechnology)," Section-IA (Languages) - English and Section-II - Mathematics, Physics and Chemistry OR Section-IA (Languages) - English and Section-II - Biology, Physics and Chemistry","Pass with 60% aggregate marks in 10+2 (with Physics, Chemistry, English and Mathematics or Biology or Biotechnology) or equivalent.",
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Tech.",B Tech (Biotechnology) [ 2+2 with international credit transfer option]," Section-IA (Languages) - English and Section-II - Mathematics, Physics and Chemistry OR Section-IA (Languages) - English and Section-II - Biology, Physics and Chemistry","Pass with 60% aggregate marks in 10+2 (with Physics, Chemistry, English and Mathematics or Biology or Biotechnology) or equivalent.",
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Tech.",B.Tech. (Food Technology)," Section-IA (Languages) - English and Section-II - Mathematics, Physics and Chemistry OR Section-IA (Languages) - English and Section-II - Biology, Physics and Chemistry","Pass with 60% aggregate marks in 10+2 (with Physics, Chemistry, English and Mathematics or Biology or Biotechnology) or equivalent.",
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Tech.",B.Tech. (Biomedical Engineering)," Section-IA (Languages) - English and Section-II - Mathematics, Physics and Chemistry OR Section-IA (Languages) - English and Section-II - Biology, Physics and Chemistry","Pass with 60% aggregate marks in 10+2 (with Physics, Chemistry, English and Mathematics or Biology or Biotechnology) or equivalent.",
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Tech.",B.Tech. (Automobile Engineering)," Section-IA (Languages) - English and Section-II - Mathematics, Physics and Chemistry","Pass with 60% aggregate marks in 10+2 (with Physics, Chemistry Mathematics and English) or equivalent.",
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Tech.",B.Tech. (Automobile Engineering) [ 2+2 with international credit transfer option]," Section-IA (Languages) - English and Section-II - Mathematics, Physics and Chemistry","Pass with 60% aggregate marks in 10+2 (with Physics, Chemistry Mathematics and English) or equivalent.",
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Tech.",B.Tech. (Chemical Engineering)," Section-IA (Languages) - English and Section-II - Mathematics, Physics and Chemistry","Pass with 60% aggregate marks in 10+2 (with Physics, Chemistry, Mathematics and English) or equivalent.",
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," UG",B. Arch.," &quot;Section-IA (Languages) - English and Section-II - Physics, Chemistry, Maths OR Section-IA (Languages) - English and Section-III - General test **Apart from above mentioned criteria, candidate also needs to appear &amp; qulaify NATA 2024 for admission in B.Arch. program&quot;","50% in 10+2 with English, Physics, Mathematics & Chemistry/ Biology/ Computer Science/ IT/ Business Study/Engineering Graphics/ Informatics Practice/ Technical Vocational Subject + NATA 2024 OR 50% in Diploma (3 years any stream with Mathematics ) + NATA 2024",
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Tech.",B.Tech. (CSE - User Experience (UX) / User Interface (UI))," Section-IA (Languages) - English and Section-II - Mathematics, Physics and Chemistry","Pass with 60% aggregate marks in 10+2 (with Physics, Mathematics and English) or equivalent.",
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Tech.",B.Tech. (CSE - Artificial Intelligence and Machine Learning)," Section-IA (Languages) - English and Section-II - Mathematics, Physics and Chemistry","Pass with 60% aggregate marks in 10+2 (with Physics, Mathematics and English) or equivalent.",
PRIVATE,Lovely Professional University,https://cuetug.ntaonline.in/universities/eligibility/MTgx,," B.Tech.",B.Tech (Mathematics and Computing)," Section-IA (Languages) - English and Section-II - Mathematics, Physics and Chemistry","Pass with 60% aggregate marks in 10+2 (with Physics, Mathematics and English) or equivalent.",
PRIVATE,Madhav University,https://cuetug.ntaonline.in/universities/eligibility/MTgy,," B.Tech.",Civil Engineering," English, Physics, Chemistry, Mathematics",12th PCM of any recognized board with 45% (40% for SC/ST),
PRIVATE,Madhav University,https://cuetug.ntaonline.in/universities/eligibility/MTgy,," B.Tech.",Electrical Engineering," English, Physics, Chemistry, Mathematics",12th PCM of any recognized board with 45% (40% for SC/ST),
PRIVATE,Madhav University,https://cuetug.ntaonline.in/universities/eligibility/MTgy,," B.Tech.",Mechanical Engineering," English, Physics, Chemistry, Mathematics",12th PCM of any recognized board with 45% (40% for SC/ST),
PRIVATE,Madhav University,https://cuetug.ntaonline.in/universities/eligibility/MTgy,," B.Tech.",Computer Science and Engineering with Data Science," English, Physics, Chemistry, Mathematics",12th PCM of any recognized board with 45% (40% for SC/ST),
PRIVATE,Madhav University,https://cuetug.ntaonline.in/universities/eligibility/MTgy,," B.Tech.",Computer Science and Engineering with AI&amp;ML," English, Physics, Chemistry, Mathematics",12th PCM of any recognized board with 45% (40% for SC/ST),
PRIVATE,Madhav University,https://cuetug.ntaonline.in/universities/eligibility/MTgy,," B.Tech.",Aeronautical Engineering," English, Physics, Chemistry, Mathematics",12th PCM of any recognized board with 45% (40% for SC/ST),
PRIVATE,Madhav University,https://cuetug.ntaonline.in/universities/eligibility/MTgy,," B.Tech.",Computer Science Engineering," English, Physics, Chemistry, Mathematics",12th PCM of any recognized board with 45% (40% for SC/ST),
PRIVATE,Madhav University,https://cuetug.ntaonline.in/universities/eligibility/MTgy,," BCA",BCA with Data Science," English, Mathematics, Computer Science,",12th any stream of any recognized board with 45% (40% for SC/ST) (Lateral entry to 2 year :10th and diploma any stream),
PRIVATE,Madhav University,https://cuetug.ntaonline.in/universities/eligibility/MTgy,," BCA",BCA with Cyber Security," English, Mathematics, Computer Science,",12th any stream of any recognized board with 45% (40% for SC/ST) (Lateral entry to 2 year :10th and diploma any stream),
PRIVATE,Madhav University,https://cuetug.ntaonline.in/universities/eligibility/MTgy,," BCA",BCA with AI," English, Mathematics, Computer Science,",12th any stream of any recognized board with 45% (40% for SC/ST) (Lateral entry to 2 year :10th and diploma any stream),
PRIVATE,Madhav University,https://cuetug.ntaonline.in/universities/eligibility/MTgy,," BCA",BCA With Aviation," English, Mathematics, Computer Science,",12th any stream of any recognized board with 45% (40% for SC/ST) (Lateral entry to 2 year :10th and diploma any stream),
PRIVATE,Madhav University,https://cuetug.ntaonline.in/universities/eligibility/MTgy,," BCA",Bachelor of Computer Application," English, Mathematics, Computer Science,",12th any stream of any recognized board with 45% (40% for SC/ST) (Lateral entry to 2 year :10th and diploma any stream),
PRIVATE,Madhav University,https://cuetug.ntaonline.in/universities/eligibility/MTgy,," B.Sc.",B.Sc. Information Technology," English, Mathematics, Computer Science",12th any stream of any recognized board with 40% (35% for SC/ST) (Lateral entry to 2 year :10th and diploma any stream),
PRIVATE,Madhav University,https://cuetug.ntaonline.in/universities/eligibility/MTgy,," B.Sc.",B.Sc. (PCM)," Physics, Chemistry, Biology/ Biochemistry/ Biotechnology",Candidate must have passed 10+2 examination or equivalent with PCB/PCM as mandatory course and with minimum 45% (40% for SC/ST) aggregate marks,
PRIVATE,Madhav University,https://cuetug.ntaonline.in/universities/eligibility/MTgy,," B.Sc.",B.Sc. (CBZ)," English, Chemistry, General test",Candidate must have passed 10+2 examination or equivalent with PCB/PCM as mandatory course and with minimum 45% (40% for SC/ST) aggregate marks,
PRIVATE,Madhav University,https://cuetug.ntaonline.in/universities/eligibility/MTgy,," B.Sc.",B.Sc. Forensic Science," English, Science, General test",Candidate must have passed 10+2 examination or equivalent with PCB/PCM as mandatory course and with minimum 45% (40% for SC/ST) aggregate marks,
PRIVATE,Madhav University,https://cuetug.ntaonline.in/universities/eligibility/MTgy,," B.Sc.",B.Sc. (Hons.) Pharmaceutical Science," English, Science, General test",Candidate must have passed 10+2 examination or equivalent with PCB/PCM as mandatory course and with minimum 45% (40% for SC/ST) aggregate marks,
PRIVATE,Madhav University,https://cuetug.ntaonline.in/universities/eligibility/MTgy,," D.Pharm",Diploma of Pharmacy," Physics, Chemistry, General test",Candidate must have passed 10+2 examination or equivalent with PCB/PCM as mandatory course and with minimum 45% (40% for SC/ST) aggregate marks,
PRIVATE,Madhav University,https://cuetug.ntaonline.in/universities/eligibility/MTgy,," B.Pharm",Bachelor of Pharmacy," Physics, Chemistry, General test",Candidate must have passed 10+2 examination or equivalent with PCB/PCM as mandatory course and with minimum 45% (40% for SC/ST) aggregate marks,
PRIVATE,Madhav University,https://cuetug.ntaonline.in/universities/eligibility/MTgy,," B.H.M.S.",Bachelor of Homoepathic Medicine and Surgery," Physics, Chemistry, Biology/ Biochemistry/ Biotechnology","10+2 Pass in PCB of any recognized board with English with min. % age of Marks in PCB (General - 50, PH - 45%, OBC (Non creamy layer)/SC/ST - 40% (NEET as per norms of the council/Ayush",
PRIVATE,Madhav University,https://cuetug.ntaonline.in/universities/eligibility/MTgy,," B.Sc.",Bachelor of Medical Lab Technician (BMLT)," Physics, Chemistry, Biology/ Biochemistry/ Biotechnology","12th PCB of any recognized board with subject (Biology, Physics & Chemistry)",
